clienteID,churn,genero,tercera_edad,tiene_pareja,tiene_dependientes,antiguedadContrato_Meses,telefono_suscripcion,telefono_lineas_multiples,internet_suscripcion,seguridadOnline_suscripcion,backupOnline_suscripcion,proteccionDispositivos_suscripcion,soporteTecnico_suscripcion,tvDigital_suscripcion,peliculasDigitales_suscripcion,tipo_contrato,factura_digital,metodo_pago,cargos_mensuales,cargos_totales,pago_automatico,tipo_servicio_internet,cargos_diarios,ambasSuscripciones
0233-FTHAV,False,F,False,False,False,60,True,True,True,False,False,True,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,79.2,4765.0,True,FIBRA OPTICA,2.64,True
0234-TEVTT,False,F,False,True,True,48,False,False,True,True,False,True,False,False,True,ANUAL,False,TARJETA CREDITO,45.0,2196.3,True,DSL,1.5,False
0235-KGSLC,True,F,False,False,False,1,True,False,True,False,False,True,False,True,False,MENSUAL,True,TARJETA CREDITO,85.55,85.55,True,FIBRA OPTICA,2.8516666666666666,True
0236-HFWSV,True,M,False,False,False,15,True,True,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,93.35,1444.65,False,FIBRA OPTICA,3.1116666666666664,True
0237-YFUTL,False,F,False,True,False,50,True,True,True,True,True,False,True,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,109.65,5405.8,True,FIBRA OPTICA,3.6550000000000002,True
0238-WHBIQ,False,M,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,89.7,6339.3,True,DSL,2.99,True
0239-OXEXL,False,F,False,False,False,46,True,True,True,True,True,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,84.25,3847.6,False,FIBRA OPTICA,2.808333333333333,True
0244-LGNFY,False,F,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,92.65,6733.0,True,DSL,3.0883333333333334,True
0247-SLUJI,False,M,False,True,True,1,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.7,19.7,False,SIN SUSCRIPCIÓN A INTERNET,0.6566666666666666,False
0248-IPDFW,False,F,False,False,False,1,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,50.1,50.1,False,DSL,1.6700000000000002,True
0248-PGHBZ,False,F,True,False,False,67,True,False,True,True,True,False,True,True,False,BIENAL,True,TRANSFERENCIA BANCARIA,92.45,6140.85,True,FIBRA OPTICA,3.0816666666666666,True
0253-ZTEOB,False,F,False,True,True,48,True,True,True,False,True,False,True,True,True,BIENAL,False,CHEQUE ELECTRONICO,79.65,3870.3,False,DSL,2.6550000000000002,True
0254-FNMCI,False,F,False,False,False,72,True,False,True,True,True,True,True,True,True,BIENAL,True,CHEQUE ELECTRONICO,109.9,7624.2,False,FIBRA OPTICA,3.6633333333333336,True
0254-KCJGT,False,M,False,True,False,52,True,True,True,True,True,True,True,False,True,ANUAL,True,TARJETA CREDITO,81.4,4354.45,True,DSL,2.7133333333333334,True
0254-WWRKD,False,F,False,True,True,67,True,False,True,False,True,False,False,False,False,ANUAL,False,TARJETA CREDITO,50.55,3431.75,True,DSL,1.6849999999999998,True
0256-LTHVJ,True,F,False,True,True,28,True,False,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,81.05,2227.1,False,FIBRA OPTICA,2.7016666666666667,True
0257-KXZGU,False,F,False,True,True,32,True,True,True,False,True,True,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,62.45,2045.55,True,DSL,2.0816666666666666,True
0257-ZESQC,True,F,True,True,False,27,True,False,True,True,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,75.2,1929.35,True,FIBRA OPTICA,2.506666666666667,True
0258-NOKBL,False,M,False,False,False,3,True,False,True,False,True,True,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,90.4,268.45,False,FIBRA OPTICA,3.0133333333333336,True
0259-GBZSH,True,M,False,False,False,2,True,True,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,85.65,181.5,False,FIBRA OPTICA,2.855,True
0260-ZDLGK,True,F,False,False,True,9,True,False,True,False,False,True,True,True,True,MENSUAL,True,CHEQUE POSTAL,72.9,651.4,False,DSL,2.43,True
0263-FJTQO,False,M,False,True,True,50,True,True,True,True,False,False,True,True,False,BIENAL,True,TARJETA CREDITO,70.5,3486.65,True,DSL,2.35,True
0264-CNITK,False,F,False,True,True,71,True,False,False,False,False,False,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,20.1,1389.6,True,SIN SUSCRIPCIÓN A INTERNET,0.67,False
0265-EDXBD,True,M,True,True,False,32,True,True,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,74.9,2303.35,False,FIBRA OPTICA,2.496666666666667,True
0265-PSUAE,False,F,False,True,True,16,True,False,True,True,False,True,False,True,True,MENSUAL,False,TRANSFERENCIA BANCARIA,100.7,1522.7,True,FIBRA OPTICA,3.356666666666667,True
0266-CLZKZ,False,F,False,True,True,67,True,True,True,False,False,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,105.65,6717.9,True,FIBRA OPTICA,3.521666666666667,True
0266-GMEAO,False,M,False,True,True,72,True,True,True,True,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,114.3,8058.55,True,FIBRA OPTICA,3.81,True
0268-QKIWO,True,F,False,False,False,3,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,19.75,58.85,False,SIN SUSCRIPCIÓN A INTERNET,0.6583333333333333,False
0269-XFESX,False,M,False,True,True,23,True,True,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,24.35,538.5,False,SIN SUSCRIPCIÓN A INTERNET,0.8116666666666668,False
0270-THENM,False,M,False,True,True,72,True,True,True,True,True,True,True,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,69.85,5102.35,True,DSL,2.328333333333333,True
0274-JKUJR,False,M,False,True,True,7,False,False,True,True,True,True,False,True,True,MENSUAL,False,CHEQUE POSTAL,58.85,465.7,False,DSL,1.9616666666666667,False
0274-VVQOQ,True,M,True,True,False,65,True,True,True,False,True,True,False,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,103.15,6792.45,True,FIBRA OPTICA,3.4383333333333335,True
0277-BKSQP,False,M,False,True,True,8,True,False,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,54.4,475.1,False,DSL,1.8133333333333332,True
0277-ORXQS,False,M,False,True,True,66,False,False,True,False,False,False,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,50.55,3364.55,True,DSL,1.6849999999999998,False
0278-YXOOG,True,M,False,False,False,5,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,21.05,113.85,False,SIN SUSCRIPCIÓN A INTERNET,0.7016666666666667,False
0280-XJGEX,True,M,False,False,False,49,True,True,True,False,True,True,False,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,103.7,5036.3,True,FIBRA OPTICA,3.4566666666666666,True
0281-CNTZX,False,M,False,True,False,63,True,False,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,19.95,1234.8,True,SIN SUSCRIPCIÓN A INTERNET,0.6649999999999999,False
0282-NVSJS,False,F,True,True,True,12,False,False,True,False,False,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,29.3,355.9,False,DSL,0.9766666666666667,False
0285-INHLN,False,M,False,True,True,27,True,False,True,True,True,False,False,False,False,MENSUAL,True,TARJETA CREDITO,54.75,1510.3,True,DSL,1.825,True
0289-IVARM,False,F,False,False,False,35,True,False,True,True,True,True,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,60.55,1982.6,False,DSL,2.018333333333333,True
0292-WEGCH,False,F,False,True,True,54,True,True,True,False,True,True,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,86.2,4524.05,False,DSL,2.8733333333333335,True
0295-PPHDO,True,M,False,False,False,1,True,True,True,False,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,95.45,95.45,False,FIBRA OPTICA,3.1816666666666666,True
0295-QVKPB,False,M,False,False,False,5,True,False,True,False,False,True,True,True,False,MENSUAL,True,TARJETA CREDITO,63.95,318.1,True,DSL,2.131666666666667,True
0297-RBCSG,False,M,False,False,False,19,True,False,True,False,True,False,True,False,True,ANUAL,True,TRANSFERENCIA BANCARIA,65.35,1231.85,True,DSL,2.1783333333333332,True
0298-XACET,False,M,False,True,True,52,False,False,True,False,True,True,True,True,False,BIENAL,False,CHEQUE POSTAL,50.2,2554.0,False,DSL,1.6733333333333333,False
0301-FIDRB,False,F,False,True,True,72,False,False,True,True,True,True,True,True,True,BIENAL,True,TRANSFERENCIA BANCARIA,63.8,4684.3,True,DSL,2.1266666666666665,False
0301-KOBTQ,False,M,False,False,False,32,True,False,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,20.05,614.45,True,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
0302-JOIVN,True,F,False,True,False,8,True,False,True,False,True,True,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,101.15,842.9,False,FIBRA OPTICA,3.371666666666667,True
0303-UNCIP,False,M,False,False,False,41,True,True,True,False,False,True,False,False,True,ANUAL,False,CHEQUE POSTAL,65.0,2531.8,False,DSL,2.1666666666666665,True
0303-WMMRN,False,M,False,False,False,5,True,False,False,False,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,19.25,86.05,False,SIN SUSCRIPCIÓN A INTERNET,0.6416666666666667,False
0305-SQECB,False,F,False,False,True,11,False,False,True,True,False,False,True,False,False,ANUAL,True,CHEQUE POSTAL,36.05,402.6,False,DSL,1.2016666666666667,False
0306-JAELE,True,M,False,False,False,5,True,False,True,False,False,False,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,96.1,453.4,False,FIBRA OPTICA,3.203333333333333,True
0307-BCOPK,False,F,False,False,False,16,True,False,False,False,False,False,False,False,False,ANUAL,False,CHEQUE POSTAL,19.05,326.65,False,SIN SUSCRIPCIÓN A INTERNET,0.635,False
0308-GIQJT,False,M,True,False,False,71,True,True,True,False,True,False,True,True,True,ANUAL,False,TRANSFERENCIA BANCARIA,105.75,7382.85,True,FIBRA OPTICA,3.525,True
0308-IVGOK,False,F,False,False,False,11,False,False,True,False,True,True,True,False,False,ANUAL,True,TARJETA CREDITO,40.4,422.6,True,DSL,1.3466666666666667,False
0310-MVLET,True,F,False,True,True,61,True,True,True,False,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,99.15,6010.05,False,FIBRA OPTICA,3.305,True
0310-SUCIN,False,F,False,True,False,71,True,False,True,True,True,True,True,True,True,ANUAL,True,TRANSFERENCIA BANCARIA,84.8,6046.1,True,DSL,2.8266666666666667,True
0310-VQXAM,False,M,False,False,False,9,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.85,178.8,False,SIN SUSCRIPCIÓN A INTERNET,0.6616666666666667,False
0311-QYWSS,False,F,False,False,False,6,True,False,True,True,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,49.45,314.6,False,DSL,1.6483333333333334,True
0311-UNPFF,True,F,False,False,False,26,True,False,True,False,False,False,False,True,True,MENSUAL,True,TRANSFERENCIA BANCARIA,88.8,2274.35,True,FIBRA OPTICA,2.96,True
0314-TKOSI,False,F,False,False,False,6,True,False,True,True,True,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,55.15,322.9,False,DSL,1.8383333333333334,True
0315-LVCRK,False,M,False,False,False,11,True,False,True,False,False,True,False,False,True,MENSUAL,False,CHEQUE ELECTRONICO,84.8,888.75,False,FIBRA OPTICA,2.8266666666666667,True
0318-QUUOB,True,M,False,True,False,1,True,False,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,80.55,80.55,False,FIBRA OPTICA,2.685,True
0318-ZOPWS,False,F,False,True,False,49,True,False,False,False,False,False,False,False,False,BIENAL,True,TRANSFERENCIA BANCARIA,20.15,973.35,True,SIN SUSCRIPCIÓN A INTERNET,0.6716666666666666,False
0319-QZTCO,False,F,False,True,True,3,True,False,True,False,True,False,False,True,False,MENSUAL,True,TARJETA CREDITO,58.7,168.6,True,DSL,1.9566666666666668,True
0320-DWVTU,False,F,False,False,False,53,True,False,True,True,True,True,True,False,True,BIENAL,False,CHEQUE POSTAL,99.5,5424.25,False,FIBRA OPTICA,3.316666666666667,True
0320-JDNQG,True,M,False,True,True,23,True,False,True,True,False,False,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,99.85,2331.3,False,FIBRA OPTICA,3.328333333333333,True
0322-CHQRU,True,M,False,False,False,2,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,45.35,89.5,False,DSL,1.5116666666666667,True
0322-YINQP,True,M,False,False,False,1,True,False,True,True,False,False,False,False,False,MENSUAL,True,CHEQUE POSTAL,48.55,48.55,False,DSL,1.6183333333333332,True
0323-XWWTN,False,M,False,False,True,3,True,True,False,False,False,False,False,False,False,BIENAL,True,CHEQUE POSTAL,26.4,121.25,False,SIN SUSCRIPCIÓN A INTERNET,0.88,False
0324-BRPCJ,True,F,True,True,False,68,True,True,True,False,True,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,100.2,6851.65,False,FIBRA OPTICA,3.3400000000000003,True
0325-XBFAC,True,M,False,False,False,8,True,False,True,False,False,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,94.7,740.3,False,FIBRA OPTICA,3.1566666666666667,True
0326-VDYXE,False,F,False,True,False,70,True,True,True,False,False,True,False,True,True,ANUAL,True,CHEQUE ELECTRONICO,97.65,6982.5,False,FIBRA OPTICA,3.2550000000000003,True
0327-WFZSY,False,M,False,True,True,39,True,True,True,False,False,True,False,True,True,ANUAL,False,CHEQUE ELECTRONICO,100.0,3835.55,False,FIBRA OPTICA,3.3333333333333335,True
0328-GRPMV,True,F,False,False,False,1,True,False,True,False,False,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,70.1,70.1,False,FIBRA OPTICA,2.3366666666666664,True
0328-IBUPK,True,F,False,True,True,51,False,False,True,True,False,False,True,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,34.2,1782.0,True,DSL,1.1400000000000001,False
0329-GTIAJ,True,F,False,False,False,3,True,False,True,False,True,False,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,97.9,315.3,False,FIBRA OPTICA,3.2633333333333336,True
0330-BGYZE,False,M,False,True,False,60,True,True,True,False,True,True,False,True,True,ANUAL,False,TRANSFERENCIA BANCARIA,102.5,6157.6,True,FIBRA OPTICA,3.4166666666666665,True
0330-IVZHA,True,F,False,True,False,5,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,69.95,330.15,False,FIBRA OPTICA,2.3316666666666666,True
0334-GDDSO,True,M,True,False,False,3,True,True,True,False,True,False,False,False,False,MENSUAL,True,CHEQUE ELECTRONICO,81.35,233.7,False,FIBRA OPTICA,2.7116666666666664,True
0334-ZFJSR,False,F,False,True,False,55,True,True,True,True,True,False,True,False,False,ANUAL,True,TARJETA CREDITO,66.05,3462.1,True,DSL,2.2016666666666667,True
0336-KXKFK,False,M,False,False,False,72,False,False,True,True,False,True,True,True,True,BIENAL,True,TARJETA CREDITO,61.2,4390.25,True,DSL,2.04,False
0336-PIKEI,False,M,True,True,False,72,True,False,True,True,True,True,True,True,False,BIENAL,False,TRANSFERENCIA BANCARIA,74.4,5360.75,True,DSL,2.48,True
0337-CNPZE,True,F,False,False,False,41,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,106.3,4443.45,False,FIBRA OPTICA,3.5433333333333334,True
0343-QLUZP,False,M,False,False,False,60,False,False,True,True,True,True,False,False,False,BIENAL,False,TRANSFERENCIA BANCARIA,39.6,2424.5,True,DSL,1.32,False
0345-HKJVM,True,F,False,False,False,6,True,False,True,False,False,False,False,True,True,MENSUAL,False,CHEQUE ELECTRONICO,89.3,577.6,False,FIBRA OPTICA,2.9766666666666666,True
0345-XMMUG,False,F,False,True,False,46,True,True,True,False,True,True,True,True,True,BIENAL,True,TARJETA CREDITO,108.9,4854.3,True,FIBRA OPTICA,3.6300000000000003,True
0347-UBKUZ,False,F,False,False,False,15,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.9,320.45,False,SIN SUSCRIPCIÓN A INTERNET,0.6633333333333333,False
0348-SDKOL,True,F,False,True,False,58,True,True,True,False,False,True,True,True,True,MENSUAL,True,TARJETA CREDITO,102.1,5885.4,True,FIBRA OPTICA,3.4033333333333333,True
0354-VXMJC,False,M,False,True,True,23,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.6,426.65,True,SIN SUSCRIPCIÓN A INTERNET,0.6533333333333334,False
0354-WYROK,True,F,True,True,True,31,True,False,True,False,False,True,True,True,True,MENSUAL,True,CHEQUE ELECTRONICO,98.9,2911.3,False,FIBRA OPTICA,3.296666666666667,True
0356-ERHVT,False,M,False,True,False,11,True,False,True,False,False,False,False,False,False,MENSUAL,True,TRANSFERENCIA BANCARIA,45.9,521.9,True,DSL,1.53,True
0356-OBMAC,False,F,True,False,False,56,True,True,True,False,True,True,True,True,False,BIENAL,True,TRANSFERENCIA BANCARIA,99.9,5706.3,True,FIBRA OPTICA,3.33,True
0357-NVCRI,False,F,False,False,True,25,True,False,False,False,False,False,False,False,False,MENSUAL,False,TARJETA CREDITO,20.05,471.7,True,SIN SUSCRIPCIÓN A INTERNET,0.6683333333333333,False
0361-HJRDX,False,F,False,False,False,68,False,False,True,True,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,64.35,4539.6,True,DSL,2.145,False
0362-RAOQO,False,F,False,False,False,40,True,False,False,False,False,False,False,False,False,BIENAL,False,TARJETA CREDITO,19.65,830.25,True,SIN SUSCRIPCIÓN A INTERNET,0.6549999999999999,False
0362-ZBZWJ,True,M,False,False,False,36,True,True,True,False,False,False,False,False,True,MENSUAL,True,CHEQUE ELECTRONICO,84.9,3067.2,False,FIBRA OPTICA,2.83,True
0363-QJVFX,True,M,False,False,False,32,True,True,True,True,True,False,True,True,True,MENSUAL,True,TARJETA CREDITO,108.15,3432.9,True,FIBRA OPTICA,3.605,True
0363-SVHYR,False,M,False,True,True,71,True,True,True,True,True,True,True,True,True,BIENAL,False,TRANSFERENCIA BANCARIA,86.85,6263.8,True,DSL,2.895,True
0365-BZUWY,False,M,False,True,False,17,True,True,True,False,True,True,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,102.55,1742.5,False,FIBRA OPTICA,3.4183333333333334,True
0365-GXEZS,False,M,False,True,False,18,True,False,True,False,False,True,True,False,False,MENSUAL,False,CHEQUE ELECTRONICO,78.2,1468.75,False,FIBRA OPTICA,2.606666666666667,True
0365-TRTPY,False,F,False,False,False,37,True,True,True,True,True,True,False,False,False,MENSUAL,False,TRANSFERENCIA BANCARIA,91.2,3382.3,True,FIBRA OPTICA,3.04,True
0366-NQSHS,False,M,False,False,False,2,True,False,False,False,False,False,False,False,False,MENSUAL,False,CHEQUE POSTAL,19.35,46.35,False,SIN SUSCRIPCIÓN A INTERNET,0.645,False
0369-ZGOVK,False,F,False,True,True,28,True,False,True,False,False,False,False,False,False,ANUAL,True,TRANSFERENCIA BANCARIA,70.4,1992.2,True,FIBRA OPTICA,2.3466666666666667,True
0373-AIVNJ,False,M,False,False,False,9,False,False,True,True,True,True,False,False,False,ANUAL,False,CHEQUE POSTAL,39.55,373.0,False,DSL,1.3183333333333331,False
0374-AACSZ,False,F,False,False,False,1,True,False,True,True,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,50.15,50.15,False,DSL,1.6716666666666666,True
0374-FIUCA,False,M,False,True,False,65,True,False,False,False,False,False,False,False,False,BIENAL,True,TARJETA CREDITO,20.4,1414.45,True,SIN SUSCRIPCIÓN A INTERNET,0.6799999999999999,False
0374-IOEGQ,False,F,False,False,False,3,True,False,True,False,False,False,False,False,False,MENSUAL,False,CHEQUE ELECTRONICO,44.6,122.7,False,DSL,1.4866666666666668,True
0375-HVGXO,True,F,False,False,False,1,False,False,True,False,False,False,False,True,False,MENSUAL,True,CHEQUE ELECTRONICO,34.7,34.7,False,DSL,1.1566666666666667,False
0376-OIWME,False,M,False,True,False,36,True,False,True,True,False,False,False,True,True,MENSUAL,True,CHEQUE ELECTRONICO,93.6,3366.05,False,FIBRA OPTICA,3.1199999999999997,True
0376-YMCJC,True,M,False,False,False,23,True,True,True,False,False,False,True,True,False,MENSUAL,True,CHEQUE ELECTRONICO,90.6,1943.2,False,FIBRA OPTICA,3.02,True
0377-JBKKT,False,M,False,True,True,22,True,False,True,True,True,False,True,False,False,MENSUAL,True,CHEQUE POSTAL,57.95,1271.8,False,DSL,1.9316666666666669,True
0378-CJKPV,False,F,False,True,False,72,True,True,True,True,True,True,True,True,True,BIENAL,False,TARJETA CREDITO,112.1,7965.95,True,FIBRA OPTICA,3.7366666666666664,True
0378-NHQXU,True,F,False,True,True,17,True,True,True,False,False,True,False,True,False,MENSUAL,False,CHEQUE ELECTRONICO,88.25,1460.65,False,FIBRA OPTICA,2.941666666666667,True
0378-TOVMS,True,F,False,False,False,3,True,False,True,False,False,False,True,False,True,MENSUAL,False,CHEQUE ELECTRONICO,85.8,272.2,False,FIBRA OPTICA,2.86,True
0378-XSZPU,True,M,False,True,False,58,True,False,True,True,True,True,False,False,False,ANUAL,False,TARJETA CREDITO,60.3,3563.8,True,DSL,2.01,True
0379-DJQHR,False,M,False,True,True,67,True,False,True,True,True,True,False,True,True,BIENAL,False,TARJETA CREDITO,81.35,5398.6,True,DSL,2.7116666666666664,True
